day,year,mo,da,date,Crimes_This_Day,primary_type,location_description,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
1,2015,01,26,2015-01-26,1,THEFT,VACANT LOT/LAND,25.9,18.1,1015.5,9.0,7.3,15.0,22.0,37.9,21.0,0.06,1.2,0
1,2015,01,26,2015-01-26,1,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),25.9,18.1,1015.5,9.0,7.3,15.0,22.0,37.9,21.0,0.06,1.2,0
1,2015,01,26,2015-01-26,3,BATTERY,"SCHOOL, PUBLIC, GROUNDS",25.9,18.1,1015.5,9.0,7.3,15.0,22.0,37.9,21.0,0.06,1.2,0
2,2015,01,27,2015-01-27,26,CRIMINAL DAMAGE,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,ASSAULT,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BURGLARY,COMMERCIAL / BUSINESS OFFICE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,THEFT,SIDEWALK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,PUBLIC PEACE VIOLATION,"SCHOOL, PUBLIC, GROUNDS",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,THEFT,MEDICAL/DENTAL OFFICE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,11,BATTERY,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,ROBBERY,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,OTHER OFFENSE,VEHICLE NON-COMMERCIAL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,10,THEFT,SMALL RETAIL STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,BURGLARY,VACANT LOT/LAND,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,LIBRARY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,SMALL RETAIL STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,CRIMINAL DAMAGE,RESIDENCE-GARAGE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,THEFT,RESIDENCE-GARAGE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BURGLARY,CONSTRUCTION SITE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ROBBERY,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,17,MOTOR VEHICLE THEFT,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,4,ASSAULT,SIDEWALK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ROBBERY,ALLEY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,RESTAURANT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,PARKING LOT/GARAGE(NON.RESID.),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,13,BATTERY,"SCHOOL, PUBLIC, BUILDING",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,THEFT,HOSPITAL BUILDING/GROUNDS,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,THEFT,ATHLETIC CLUB,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BURGLARY,OTHER COMMERCIAL TRANSPORTATION,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,16,BURGLARY,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,BATTERY,OTHER,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,4,NARCOTICS,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,NARCOTICS,LIBRARY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,4,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,SMALL RETAIL STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,MOTOR VEHICLE THEFT,OTHER,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,ALLEY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,NARCOTICS,CONVENIENCE STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,THEFT,VEHICLE-COMMERCIAL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,"SCHOOL, PRIVATE, BUILDING",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,THEFT,OTHER,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,CTA BUS,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,HOMICIDE,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,CTA BUS STOP,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,CRIMINAL TRESPASS,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,NARCOTICS,VEHICLE NON-COMMERCIAL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,MOTOR VEHICLE THEFT,POLICE FACILITY/VEH PARKING LOT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ROBBERY,CTA BUS STOP,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,BATTERY,ALLEY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,CRIMINAL TRESPASS,RESTAURANT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ROBBERY,RESIDENTIAL YARD (FRONT/BACK),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,GAS STATION,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,OTHER OFFENSE,SMALL RETAIL STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL TRESPASS,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL TRESPASS,GOVERNMENT BUILDING/PROPERTY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,NARCOTICS,HIGHWAY/EXPRESSWAY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ARSON,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BURGLARY,RESTAURANT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,6,ASSAULT,"SCHOOL, PUBLIC, BUILDING",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,5,OFFENSE INVOLVING CHILDREN,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,WEAPONS VIOLATION,"SCHOOL, PUBLIC, GROUNDS",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,DEPARTMENT STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,ATHLETIC CLUB,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,16,OTHER OFFENSE,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,INTERFERENCE WITH PUBLIC OFFICER,CTA STATION,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,TAXICAB,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,ALLEY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,CRIM SEXUAL ASSAULT,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,NURSING HOME/RETIREMENT HOME,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,GROCERY FOOD STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,21,DECEPTIVE PRACTICE,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,WEAPONS VIOLATION,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,PUBLIC PEACE VIOLATION,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,INTERFERENCE WITH PUBLIC OFFICER,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,CRIMINAL DAMAGE,OTHER,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,INTERFERENCE WITH PUBLIC OFFICER,VEHICLE NON-COMMERCIAL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,8,CRIMINAL DAMAGE,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ROBBERY,CURRENCY EXCHANGE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,21,BATTERY,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,CRIMINAL DAMAGE,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,OFFENSE INVOLVING CHILDREN,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,10,NARCOTICS,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,BATTERY,RESTAURANT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ROBBERY,RESIDENCE PORCH/HALLWAY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,THEFT,"SCHOOL, PUBLIC, BUILDING",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,BATTERY,CONVENIENCE STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,11,BATTERY,SIDEWALK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,CHA PARKING LOT/GROUNDS,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,5,ASSAULT,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,ALLEY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,SEX OFFENSE,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL TRESPASS,"SCHOOL, PUBLIC, GROUNDS",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,SEX OFFENSE,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,PROSTITUTION,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,VEHICLE-COMMERCIAL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL TRESPASS,GROCERY FOOD STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,STALKING,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,NARCOTICS,POLICE FACILITY/VEH PARKING LOT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,THEFT,GAS STATION,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,GAS STATION,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,ASSAULT,RESIDENCE PORCH/HALLWAY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL TRESPASS,PARKING LOT/GARAGE(NON.RESID.),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,NARCOTICS,PARK PROPERTY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,14,BURGLARY,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,PUBLIC PEACE VIOLATION,"SCHOOL, PUBLIC, BUILDING",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,WEAPONS VIOLATION,SIDEWALK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,5,DECEPTIVE PRACTICE,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,CRIMINAL TRESPASS,LIBRARY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,THEFT,PARKING LOT/GARAGE(NON.RESID.),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,PROSTITUTION,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,CHA APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,ASSAULT,CHA APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,OTHER OFFENSE,DRIVEWAY - RESIDENTIAL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,20,BATTERY,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,THEFT,RESTAURANT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,RESTAURANT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,THEFT,DRUG STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,BATTERY,CTA BUS,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,THEFT,RESIDENTIAL YARD (FRONT/BACK),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,MOTOR VEHICLE THEFT,HOTEL/MOTEL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,NARCOTICS,RESIDENCE-GARAGE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,CRIMINAL TRESPASS,GAS STATION,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,POLICE FACILITY/VEH PARKING LOT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIM SEXUAL ASSAULT,ALLEY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,PUBLIC PEACE VIOLATION,SIDEWALK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,THEFT,DEPARTMENT STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,OFFENSE INVOLVING CHILDREN,"SCHOOL, PRIVATE, BUILDING",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,SMALL RETAIL STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,PUBLIC PEACE VIOLATION,POLICE FACILITY/VEH PARKING LOT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,OTHER OFFENSE,CONVENIENCE STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,BURGLARY,RESIDENCE-GARAGE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,CHA HALLWAY/STAIRWELL/ELEVATOR,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,KIDNAPPING,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,25,NARCOTICS,SIDEWALK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,18,OTHER OFFENSE,RESIDENCE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BURGLARY,SMALL RETAIL STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,BANK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,DECEPTIVE PRACTICE,OTHER,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,9,OTHER OFFENSE,APARTMENT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,PUBLIC PEACE VIOLATION,CONVENIENCE STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,4,NARCOTICS,ALLEY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,4,THEFT,GROCERY FOOD STORE,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,THEFT,LIBRARY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,7,ROBBERY,SIDEWALK,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,DECEPTIVE PRACTICE,BAR OR TAVERN,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,PARK PROPERTY,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,BATTERY,CTA PLATFORM,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,OTHER OFFENSE,OTHER,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,33,THEFT,STREET,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,2,PUBLIC PEACE VIOLATION,AIRCRAFT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,1,SEX OFFENSE,"SCHOOL, PUBLIC, BUILDING",29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
2,2015,01,27,2015-01-27,3,DECEPTIVE PRACTICE,RESTAURANT,29.3,22.5,1019.7,5.8,6.1,11.1,999.9,33.1,21.0,0.04,1.2,0
